"quartet" "cluster" "phylo" "mutual" "shared" "clusterNorm"
"mb49" 0.857267505271577 0.220048775132757 0.809290121323776 0.185155924560912 0.0886113921641713 0.0972528850678935
"mb50" 0.83309829361162 0.222825131519434 0.713847072174673 0.175608658121915 0.0839159876237998 0.10046635231839
"mb51" 0.893896665028072 0.212054137097333 0.783137361728496 0.168475244831894 0.107327768036879 0.110668265492831
"mb52" 0.847787202123363 0.205422498971461 0.721546375746016 0.15900114334769 0.102198814245982 0.103568105000614
"mb53" 0.744419661027987 0.20259482532857 0.326145303651922 0.146814917351919 0.091735157877686 0.114693429051996
"mb54" 0.790689072077785 0.212429969298979 0.608589606106095 0.162775496238879 0.0955424206729197 0.111116462683791
"mb55" 0.823901026585944 0.217940174388781 0.773462265471616 0.179058734976896 0.0874154487677024 0.0948123052245938
"mb56" 0.735819105150877 0.222987717040513 0.153983031431373 0.143593394201126 0.0858742149512937 0.182872310078378
"mb57" 0.897352647352647 0.260903706699484 0.794994916081041 0.213165459248633 0.104627392736258 0.144193649838407
"mb58" 0.784360831503607 0.230784037066809 0.353695101490086 0.155054653531216 0.106594050872645 0.172473235891254
"mb59" 0.912861693655429 0.221363128953384 0.892692652065502 0.18562083853769 0.0938078673861695 0.0987741713762427
"mb60" 0.824243813015582 0.241035435554749 0.587950049468683 0.179921420660201 0.105434548372988 0.143800392558784
"mb61" 0.78443729903537 0.19934726970714 0.678204930635662 0.156066045064122 0.0931729971495824 0.0969861199559458
"mb62" 0.736646449462506 0.221745351842542 0.165758951300361 0.146718696229316 0.0785976787627878 0.181020158022156
"mb63" 0.737165173939389 0.223164560430446 0.165748865578473 0.145785043159693 0.0743322176412461 0.182836947817561
"mb64" 0.663551263331876 0.176249966287175 0.216245665011439 0.117743089162832 0.0660443185908692 0.10344262284728
"mb65" 0.720542836099227 0.211216987693845 0.40050255181876 0.152305934575307 0.0826252340426247 0.124443097279148
"mb66" 0.715581238354981 0.211554602942004 0.131308830977057 0.135651694878752 0.0719794815723401 0.170629445645987
