"quartet" "cluster" "phylo" "mutual" "shared" "clusterNorm"
"mb49" 0.799796772850812 0.231468356579078 0.54720243234306 0.179526881844541 0.117530590096013 0.145206965865327
"mb50" 0.676426329935157 0.216600963158578 0.107464078201874 0.135198194767168 0.0591217855695376 0.177082478899587
"mb51" 0.668502264214234 0.203269597051237 0.254384991242439 0.145134037105305 0.0953603620565169 0.113088474492238
"mb52" 0.681791190345075 0.194879917870914 0.167178813810066 0.134325432839455 0.0700471911867002 0.148841513967093
"mb53" 0.816242303962473 0.235253200466183 0.666327008309142 0.190821129271299 0.117619158060693 0.134074107756235
"mb54" 0.838831775700935 0.250097384142573 0.662901444608831 0.196891085229869 0.123726506074663 0.150382060735447
"mb55" 0.707894736842105 0.228855992711669 0.420187549764154 0.169618418127313 0.07898627593508 0.096243881274894
"mb56" 0.946772037887152 0.256391678225365 0.915562298229977 0.219692751271211 0.109443610282097 0.131299966589511
"mb57" 0.751900528282438 0.223912230015217 0.707344447076722 0.184424413438527 0.0875652738568945 0.093024677179475
"mb58" 0.818528444124888 0.236733867256195 0.642551361203911 0.188573925160891 0.120687791206968 0.13575067274747
"mb59" 0.867268011123315 0.224545408043542 0.77382768771924 0.184191358276018 0.11681371063589 0.121949631114832
"mb60" 0.797860499628988 0.231800158559757 0.543048615845505 0.177715446320406 0.108275775737892 0.1451698765941
"mb61" 0.873213222156045 0.218459988982096 0.888949623909247 0.184198567906187 0.0918105393118047 0.0853826878536007
"mb62" 0.866179604261796 0.239399340236839 0.80940611082274 0.19944380063975 0.099409907431591 0.111313355910425
"mb63" 0.728050940516137 0.227389407890776 0.297539985492682 0.158830983380719 0.103388863759745 0.168655748663026
"mb64" 0.805513822115385 0.210887651232018 0.785567194116756 0.172962773266358 0.0832147782239409 0.0780002672432258
"mb65" 0.685615740205072 0.223009628145365 0.131122768460009 0.144450364619918 0.0649288064363258 0.18381535750522
"mb66" 0.826183035714286 0.237730656867357 0.619680698052674 0.186135892551875 0.112599533281049 0.135943994800145
"mb67" 0.842083703147402 0.218178127612275 0.594821563754134 0.167210653874683 0.114781393977877 0.13042501740539
"mb68" 0.788766856009944 0.232130210632189 0.499543653222513 0.177236896595004 0.11635543837152 0.156222437735812
"mb69" 0.692525659593225 0.180712335789466 0.547448772782987 0.136707326896422 0.0762455628293752 0.0723172662268265
"mb70" 0.666329149363072 0.184801155667251 0.167089121643688 0.124950034432108 0.0717850590974688 0.132687363658564
"mb71" 0.685008403361344 0.216649096334956 0.130573418192444 0.142559629409464 0.0726851699151538 0.174021278049983
"mb72" 0.880075851696855 0.213624071372167 0.857083944234709 0.178851516258459 0.0888797956396356 0.0811975035326675
"mb73" 0.703981846669188 0.214365657379137 0.414715297839971 0.146526711563886 0.0983293334493907 0.144025799281988
"mb74" 0.805514202346216 0.199879861200434 0.714953469847634 0.158431842768969 0.0940413967176937 0.0932642232988612
"mb75" 0.714065380406443 0.211708828167786 0.308185488606255 0.14718190966299 0.0882771203356609 0.151901634642453
"mb76" 0.803866728215711 0.210119951757487 0.583126450159787 0.158074741278732 0.107416674155859 0.121462377223336
"mb77" 0.857037582903464 0.243262364193821 0.792505863844629 0.198843740415711 0.0969264904354198 0.113729565705624
"mb78" 0.677538621488799 0.215496650002012 0.142716449293708 0.140941540691149 0.0572360283972153 0.175349838290375
"mb79" 0.720462123187113 0.205172523140449 0.457459793353754 0.154095215231964 0.0953737112756694 0.115825416932799
"mb80" 0.81568910421606 0.173512352714558 0.819180921804209 0.144007748683462 0.0675154994613844 0.0344731643090677
"mb81" 0.811827284105131 0.227367895711987 0.74980881905778 0.188411852740403 0.0915861573295699 0.097255802947389
"mb82" 0.675981631212176 0.211502830823714 0.142678206623457 0.138031281200553 0.0584807735324904 0.170708078544048
"mb83" 0.625880947030826 0.167730779361303 0.168590534177467 0.116420074636429 0.0719099360053714 0.0995125704868677
"mb84" 0.788650580875782 0.21688554063478 0.731520634899793 0.174792496312238 0.0828163645699094 0.0835835232299141
"mb85" 0.844222020018198 0.165190034225857 0.879434138841382 0.137749897791706 0.0673953631773848 0.0238897406132739
"mb86" 0.711064619101027 0.218818050641435 0.314759468847168 0.154505124612895 0.100917261562572 0.154870215557579
"mb87" 0.622667186920068 0.17963012778838 0.170877724070328 0.126262026246657 0.0726646409409671 0.0981858922188049
"mb88" 0.912749646963889 0.168834472052103 0.916622513764362 0.142674665752619 0.0693574139822264 0.0288652866210255
"mb89" 0.764086787564767 0.197307880539724 0.666313888351527 0.156796986106071 0.073516475126388 0.0621336482899925
"mb90" 0.679599876375103 0.217677039610388 0.131109543554703 0.14170330648054 0.061253064102542 0.177977498176311
"mb91" 0.666907166907167 0.207178573826238 0.285302680892919 0.154103595852363 0.0896078027988827 0.101356494035895
"mb92" 0.688017993529578 0.204013961895261 0.366970934589238 0.13811929137526 0.0940915383725264 0.138776208361985
"mb93" 0.661171784099586 0.204834988507406 0.107460753039348 0.12723945590125 0.0564107645183984 0.16448249551211
"mb94" 0.678940020711055 0.19251088129093 0.167180967552607 0.130798495535348 0.0718381257580969 0.144838407617694
"mb95" 0.775592559685879 0.230910359939563 0.450863177502011 0.170722037712715 0.117671790303302 0.162154814176971
"mb96" 0.66115603474094 0.181040633379897 0.167092307967509 0.122852646527467 0.0633571523387711 0.130884847894556
"mb97" 0.671668459716938 0.194104580311149 0.143233958412856 0.13138652200747 0.0611944805100643 0.150297846449983
"mb98" 0.803061782394751 0.197318595985306 0.618707886413878 0.154777373953015 0.0950380036302033 0.0911206017696243
"mb99" 0.679043500381582 0.213512598199406 0.130622959244152 0.141064383730646 0.0628594025277292 0.171558266217847
"mb100" 0.737268303554846 0.166324979416912 0.652776701089603 0.126032095507686 0.0767195358576636 0.0556554090467715
"mb101" 0.834474123539232 0.197397972739631 0.773647735763764 0.162520472861989 0.0777077717119479 0.0622389121150569
"mb102" 0.669658564054879 0.210456836932478 0.131084892380256 0.135591103025605 0.0569625004572672 0.169607967703066
