"clustering" "splitwise"
"mb49" 0.249882292833185 6.50779464019882
"mb50" 0.337290066617014 11.3985655704439
"mb51" 0.337290066617014 11.3985655704439
"mb52" 0.337290066617014 11.3985655704439
"mb53" 0.413816850303634 15.5195809714053
"mb54" 0.249882292833185 6.50779464019882
"mb55" 0.337290066617014 11.3985655704439
"mb56" 0.413816850303634 15.5195809714053
"mb57" 0.650022421648354 27.8104908296734
"mb58" 0.249882292833185 6.50779464019882
"mb59" 0.249882292833185 6.50779464019882
"mb60" 0.249882292833185 6.50779464019882
"mb61" 0.482066148083093 19.1216169854854
"mb62" 0.99498482818597 45.2527389821584
"mb63" 0.811278124459133 36.0110693661676
"mb64" 0.979868756651153 44.495347409104
"mb65" 0.249882292833185 6.50779464019882
"mb66" 0.482066148083093 19.1216169854854
"mb67" 0.337290066617014 11.3985655704439
"mb68" 0.968461008760162 43.9234410612083
"mb69" 0.249882292833185 6.50779464019882
"mb70" 0.599314237309809 25.2071497996374
"mb71" 0.413816850303634 15.5195809714053
"mb72" 0.99498482818597 45.2527389821584
"mb73" 0.650022421648354 27.8104908296734
"mb74" 0.988699408288497 44.937865644805
"mb75" 0.337290066617014 11.3985655704439
"mb76" 0.249882292833185 6.50779464019882
"mb77" 0.413816850303634 15.5195809714053
"mb78" 0.870864469235364 39.0182648675719
"mb79" 0.249882292833185 6.50779464019882
"mb80" 0.337290066617014 11.3985655704439
"mb81" 0.988699408288497 44.937865644805
"mb82" 0.249882292833185 6.50779464019882
"mb83" 0.249882292833185 6.50779464019882
"mb84" 0.249882292833185 6.50779464019882
"mb85" 0.413816850303634 15.5195809714053
"mb86" 0.543564443199596 22.32673141539
"mb87" 0.413816850303634 15.5195809714053
"mb88" 0.482066148083093 19.1216169854854
"mb89" 0.77655578544446 34.2536396694418
"mb90" 0.599314237309809 25.2071497996374
"mb91" 0.91829583405449 41.4050441068091
"mb92" 0.249882292833185 6.50779464019882
"mb93" 0.77655578544446 34.2536396694418
"mb94" 0.77655578544446 34.2536396694418
"mb95" 0.543564443199596 22.32673141539
"mb96" 0.543564443199596 22.32673141539
"mb97" 0.337290066617014 11.3985655704439
"mb98" 0.543564443199596 22.32673141539
"mb99" 0.543564443199596 22.32673141539
"mb100" 0.413816850303634 15.5195809714053
"mb101" 0.543564443199596 22.32673141539
"mb102" 0.337290066617014 11.3985655704439
"mb103" 0.738284866143451 32.3117426240053
"mb104" 0.249882292833185 6.50779464019882
"mb105" 0.482066148083093 19.1216169854854
"mb106" 0.337290066617014 11.3985655704439
"mb107" 0.249882292833185 6.50779464019882
"mb108" 0.249882292833185 6.50779464019882
"mb109" 0.482066148083093 19.1216169854854
"mb110" 0.249882292833185 6.50779464019882
"mb111" 0.543564443199596 22.32673141539
"mb112" 0.599314237309809 25.2071497996374
"tnt1" 0.998747297936168 45.4411840715714
"ufb1" 0.896038232534557 40.2857451784369
"ufb2" 0.249882292833185 6.50779464019882
"ufb3" 0.543564443199596 22.32673141539
"ufb4" 0.968461008760162 43.9234410612083
"ufb5" 0.337290066617014 11.3985655704439
"ufb6" 0.599314237309809 25.2071497996374
"ufb7" 0.599314237309809 25.2071497996374
"ufb8" 0.337290066617014 11.3985655704439
"ufb9" 0.738284866143451 32.3117426240053
"ufb10" 0.413816850303634 15.5195809714053
"ufb11" 0.337290066617014 11.3985655704439
"ufb12" 0.413816850303634 15.5195809714053
"ufb13" 0.543564443199596 22.32673141539
"ufb14" 0.599314237309809 25.2071497996374
"ufb15" 0.249882292833185 6.50779464019882
"ufb16" 0.811278124459133 36.0110693661676
"ufb17" 0.842657877202239 37.5960318668888
"ufb18" 0.249882292833185 6.50779464019882
"ufb19" 0.99498482818597 45.2527389821584
"ufb20" 0.954434002924965 43.2198340639885
"ufb21" 0.870864469235364 39.0182648675719
"ufb22" 0.650022421648354 27.8104908296734
"ufb23" 0.696212260125146 30.1703867747597
"ufb24" 0.988699408288497 44.937865644805
"ufb25" 0.249882292833185 6.50779464019882
"ufb26" 0.413816850303634 15.5195809714053
"ufb27" 0.249882292833185 6.50779464019882
"ufb28" 0.650022421648354 27.8104908296734
"ufb29" 0.249882292833185 6.50779464019882
"ufb30" 0.937734293986804 42.3815851339852
"ufb31" 0.896038232534557 40.2857451784369
"ufb32" 0.413816850303634 15.5195809714053
"ufb33" 0.696212260125146 30.1703867747597
